transaction_id,date,branch,product_category,product_name,unit_price,quantity_sold,total_sales,payment_method,customer_gender,customer_age,satisfaction_rating,promo_status,daily_ad_spend
TRX01206,2026-06-13,Surabaya,Smartphone,Smartphone NovaLite,2398000,5,11990000,Credit Card,M,51.0,3.0,Regular,831000
TRX01428,2026-06-13,Bandung,Smartphone,Smartphone MaxEdge,6335000,5,31675000,Credit Card,M,,5.0,Regular,1913000
TRX01826,2026-06-13,Surabaya,Laptop,Laptop ProBook,11608000,3,34824000,Debit Card,M,36.0,4.0,Regular,2877000
TRX01732,2026-06-13,Surabaya,Home Appliances,2-Door Refrigerator,2385000,1,2385000,Debit Card,F,28.0,5.0,Regular,2480000
TRX01108,2026-06-14,Surabaya,Smartphone,Smartphone NovaLite,7030000,5,35150000,Cash,F,25.0,4.0,Regular,2752000
TRX01390,2026-06-14,Jakarta,Accessories,Bluetooth Earphones,449000,5,2245000,E-Wallet,F,46.0,4.0,Regular,2261000
TRX00843,2026-06-14,Surabaya,Laptop,Laptop ProBook,7885000,4,31540000,Cash,F,25.0,4.0,Regular,1330000
TRX00202,2026-06-14,Surabaya,Smartphone,Smartphone Z5,5622000,3,16866000,E-Wallet,M,19.0,5.0,Regular,2043000
TRX00840,2026-06-14,Malang,Accessories,Wireless Mouse,131000,3,393000,Credit Card,M,22.0,4.0,Regular,2339000
TRX01569,2026-06-14,Surabaya,Smartphone,Smartphone Z5,5887000,5,29435000,E-Wallet,M,43.0,5.0,Regular,400000
TRX01154,2026-06-14,Surabaya,Accessories,Powerbank 10000mAh,222000,4,888000,Debit Card,M,18.0,,Regular,1786000
TRX01287,2026-06-14,Bandung,Smartphone,Smartphone NovaLite,6085000,2,12170000,Credit Card,F,27.0,4.0,Regular,1831000
TRX02114,2026-06-14,Surabaya,Laptop,Laptop A14,12847000,3,38541000,Cash,M,40.0,5.0,Regular,840000
TRX02068,2026-06-14,Malang,Accessories,Powerbank 10000mAh,428000,2,856000,Debit Card,F,38.0,4.0,Regular,1801000
TRX00324,2026-06-15,Surabaya,Accessories,Wireless Mouse,231000,5,1155000,E-Wallet,F,27.0,5.0,Regular,2233000
TRX01507,2026-06-15,Jakarta,Smartphone,Smartphone NovaLite,5185000,5,25925000,E-Wallet,F,37.0,5.0,Regular,351000
TRX00642,2026-06-15,Malang,Laptop,Laptop X1,7202000,1,7202000,Debit Card,M,57.0,5.0,Regular,983000
TRX01948,2026-06-15,Jakarta,Laptop,Laptop X1,10295000,5,51475000,Credit Card,M,41.0,5.0,Regular,2330000
TRX02113,2026-06-15,Jakarta,Smartphone,Smartphone MaxEdge,6307000,2,12614000,Credit Card,M,38.0,4.0,Regular,2624000
TRX02101,2026-06-15,Jakarta,Accessories,Bluetooth Earphones,304000,5,1520000,E-Wallet,F,,2.0,Regular,2780000
TRX01354,2026-06-15,Jakarta,Laptop,Laptop UltraSlim,14176000,5,70880000,E-Wallet,F,36.0,4.0,Regular,1159000
TRX02164,2026-06-15,Surabaya,Accessories,Powerbank 10000mAh,325000,1,325000,E-Wallet,F,42.0,4.0,Regular,654000
TRX01708,2026-06-15,Jakarta,Accessories,Powerbank 10000mAh,324000,3,972000,Credit Card,F,27.0,5.0,Regular,957000
TRX00943,2026-06-15,Jakarta,Smartphone,Smartphone MaxEdge,6063000,4,24252000,Credit Card,F,24.0,,Regular,1436000
TRX00529,2026-06-15,Malang,Home Appliances,Rice Cooker,812000,4,3248000,Credit Card,F,18.0,4.0,Regular,2178000
TRX01951,2026-06-15,Bandung,Smartphone,Smartphone Air,6169000,2,12338000,E-Wallet,M,35.0,3.0,Regular,1128000
TRX00969,2026-06-16,Malang,Accessories,Bluetooth Earphones,437000,5,2185000,E-Wallet,M,39.0,4.0,Regular,244000
TRX00733,2026-06-16,Surabaya,Accessories,Powerbank 10000mAh,77000,2,154000,Debit Card,F,37.0,4.0,Regular,2965000
TRX00153,2026-06-16,Malang,Laptop,Laptop A14,13478000,1,13478000,Credit Card,M,31.0,4.0,Regular,1247000
TRX00715,2026-06-16,Jakarta,Smartphone,Smartphone NovaLite,5963000,2,11926000,E-Wallet,M,24.0,4.0,Regular,2051000
TRX01081,2026-06-16,Jakarta,Smartphone,Smartphone Z5,4515000,5,22575000,Credit Card,F,37.0,4.0,Regular,898000
TRX00061,2026-06-16,Malang,Smartphone,Smartphone Air,4865000,3,14595000,E-Wallet,M,32.0,5.0,Regular,526000
TRX01170,2026-06-16,Bandung,Laptop,Laptop A14,5343000,5,26715000,Debit Card,M,45.0,5.0,Regular,629000
TRX01530,2026-06-16,Malang,Home Appliances,Rice Cooker,4703000,2,9406000,Credit Card,M,45.0,4.0,Regular,556000
TRX02014,2026-06-16,Jakarta,Accessories,Powerbank 10000mAh,71000,5,355000,Credit Card,F,23.0,5.0,Regular,1520000
TRX00530,2026-06-16,Surabaya,Accessories,Wireless Mouse,125000,2,250000,E-Wallet,F,44.0,5.0,Regular,1696000
TRX01006,2026-06-16,Jakarta,Laptop,Laptop A14,14900000,1,14900000,Debit Card,M,31.0,5.0,Regular,2655000
TRX00669,2026-06-16,Malang,Smartphone,Smartphone Z5,3824000,2,7648000,Debit Card,F,21.0,3.0,Regular,1190000
TRX01705,2026-06-16,Malang,Laptop,Laptop ProBook,7446000,5,37230000,Credit Card,F,36.0,3.0,Regular,2270000
TRX01972,2026-06-16,Bandung,Home Appliances,Rice Cooker,881000,1,881000,Cash,M,35.0,5.0,Regular,2421000
TRX00804,2026-06-16,Malang,Smartphone,Smartphone MaxEdge,7353000,5,36765000,Credit Card,M,26.0,3.0,Regular,2505000
TRX01564,2026-06-16,Malang,Accessories,Wireless Mouse,299000,3,897000,Debit Card,F,32.0,4.0,Regular,416000
TRX01103,2026-06-16,Bandung,Laptop,Laptop UltraSlim,6524000,3,19572000,Debit Card,M,35.0,,Regular,1315000
TRX01679,2026-06-17,Malang,Accessories,Bluetooth Earphones,70000,3,210000,E-Wallet,M,30.0,3.0,Regular,916000
TRX00452,2026-06-17,Surabaya,Smartphone,Smartphone Z5,2786000,3,8358000,Credit Card,M,45.0,,Regular,2036000
TRX01623,2026-06-17,Surabaya,Smartphone,Smartphone Z5,7243000,4,28972000,E-Wallet,M,32.0,4.0,Regular,276000
TRX00577,2026-06-17,Jakarta,Laptop,Laptop UltraSlim,12568000,5,62840000,E-Wallet,M,42.0,4.0,Regular,326000
TRX00499,2026-06-17,Jakarta,Smartphone,Smartphone Air,5825000,2,11650000,Credit Card,M,29.0,5.0,Regular,2957000
TRX02166,2026-06-17,Malang,Accessories,Powerbank 10000mAh,249000,1,249000,E-Wallet,F,29.0,5.0,Regular,1607000
TRX01182,2026-06-17,Malang,Accessories,Powerbank 10000mAh,109000,1,109000,E-Wallet,M,18.0,3.0,Regular,1036000
TRX00438,2026-06-17,Jakarta,Accessories,Powerbank 10000mAh,455000,1,455000,Cash,M,23.0,4.0,Regular,2948000
TRX00527,2026-06-17,Surabaya,Smartphone,Smartphone Z5,6019000,5,30095000,Debit Card,M,47.0,4.0,Regular,642000
TRX01067,2026-06-17,Bandung,Smartphone,Smartphone Air,5195000,4,20780000,Cash,F,22.0,5.0,Regular,2009000
TRX00862,2026-06-17,Surabaya,Smartphone,Smartphone NovaLite,7390000,2,14780000,E-Wallet,M,29.0,4.0,Regular,1019000
TRX00421,2026-06-17,Malang,Accessories,Phone Case,227000,1,227000,Debit Card,F,28.0,5.0,Regular,2126000
TRX01990,2026-06-17,Bandung,Accessories,Wireless Mouse,88000,3,264000,E-Wallet,F,40.0,2.0,Regular,1057000
TRX00264,2026-06-17,Malang,Laptop,Laptop A14,6981000,2,13962000,Cash,F,35.0,5.0,Regular,494000
TRX00024,2026-06-17,Malang,Accessories,Powerbank 10000mAh,447000,1,447000,Debit Card,F,41.0,4.0,Regular,1008000
TRX01262,2026-06-17,Malang,Laptop,Laptop X1,7743000,3,23229000,Debit Card,F,39.0,4.0,Regular,2054000
TRX00586,2026-06-17,Malang,Laptop,Laptop X1,11238000,4,44952000,E-Wallet,M,,4.0,Regular,2039000
TRX01273,2026-06-18,Surabaya,Laptop,Laptop UltraSlim,12889000,4,51556000,Credit Card,F,29.0,4.0,Regular,517000
TRX00722,2026-06-18,Surabaya,Laptop,Laptop ProBook,13029000,2,26058000,E-Wallet,F,,5.0,Regular,2271000
TRX00693,2026-06-18,Malang,Laptop,Laptop UltraSlim,12513000,3,37539000,E-Wallet,F,37.0,5.0,Regular,2837000
TRX00470,2026-06-18,Surabaya,Accessories,Powerbank 10000mAh,411000,3,1233000,Debit Card,M,25.0,4.0,Regular,263000
TRX01516,2026-06-18,Surabaya,Laptop,Laptop A14,12218000,5,61090000,E-Wallet,M,35.0,5.0,Regular,2058000
TRX01751,2026-06-18,Surabaya,Laptop,Laptop ProBook,10986000,1,10986000,Credit Card,F,36.0,4.0,Regular,235000
TRX01533,2026-06-18,Bandung,Accessories,Wireless Mouse,314000,5,1570000,Credit Card,F,45.0,4.0,Regular,837000
TRX00491,2026-06-18,Malang,Laptop,Laptop A14,12188000,3,36564000,Cash,M,31.0,5.0,Regular,211000
TRX01977,2026-06-18,Surabaya,Smartphone,Smartphone NovaLite,1945000,3,5835000,Credit Card,F,23.0,3.0,Regular,2807000
TRX01143,2026-06-18,Surabaya,Home Appliances,TV LED 32in,1925000,5,9625000,E-Wallet,M,23.0,4.0,Regular,2140000
TRX01766,2026-06-19,Malang,Smartphone,Smartphone Air,5187000,2,10374000,Cash,M,30.0,4.0,Regular,1112000
TRX00286,2026-06-19,Malang,Accessories,Phone Case,132000,1,132000,E-Wallet,M,25.0,5.0,Regular,2759000
TRX01443,2026-06-19,Surabaya,Accessories,Phone Case,243000,5,1215000,E-Wallet,F,,4.0,Regular,1105000
TRX01447,2026-06-19,Bandung,Smartphone,Smartphone Air,6372000,1,6372000,Cash,M,24.0,5.0,Regular,1894000
TRX00754,2026-06-19,Jakarta,Smartphone,Smartphone NovaLite,3338000,1,3338000,E-Wallet,F,30.0,5.0,Regular,846000
TRX00348,2026-06-19,Surabaya,Smartphone,Smartphone Air,2102000,1,2102000,Debit Card,M,29.0,5.0,Regular,1397000
TRX00181,2026-06-19,Surabaya,Smartphone,Smartphone Air,4331000,5,21655000,E-Wallet,M,28.0,4.0,Regular,2049000
TRX02148,2026-06-19,Jakarta,Smartphone,Smartphone Air,7718000,3,23154000,Credit Card,F,51.0,5.0,Regular,2600000
TRX00409,2026-06-19,Malang,Smartphone,Smartphone MaxEdge,5985000,2,11970000,Credit Card,M,38.0,2.0,Regular,2701000
TRX00764,2026-06-19,Surabaya,Smartphone,Smartphone MaxEdge,5793000,4,23172000,Credit Card,F,51.0,2.0,Regular,679000
TRX00382,2026-06-19,Malang,Laptop,Laptop A14,8391000,2,16782000,Credit Card,M,,3.0,Regular,2866000
TRX00319,2026-06-19,Bandung,Smartphone,Smartphone Air,2543000,5,12715000,E-Wallet,F,27.0,4.0,Regular,608000
TRX00680,2026-06-19,Surabaya,Accessories,Phone Case,418000,4,1672000,E-Wallet,M,33.0,4.0,Regular,212000
TRX02169,2026-06-19,Bandung,Smartphone,Smartphone Air,3647000,3,10941000,Debit Card,M,18.0,1.0,Regular,1908000
TRX01837,2026-06-20,Surabaya,Laptop,Laptop A14,11766000,2,23532000,E-Wallet,F,25.0,3.0,Regular,610000
TRX00081,2026-06-20,Jakarta,Smartphone,Smartphone Z5,6951000,5,34755000,Debit Card,F,37.0,3.0,Regular,2787000
TRX01910,2026-06-20,Jakarta,Laptop,Laptop A14,9243000,2,18486000,Credit Card,M,45.0,5.0,Regular,2617000
TRX01681,2026-06-20,Malang,Home Appliances,Electric Fan,3118000,5,15590000,Cash,F,36.0,3.0,Regular,1737000
TRX02097,2026-06-20,Surabaya,Smartphone,Smartphone MaxEdge,1725000,4,6900000,E-Wallet,F,26.0,,Regular,1945000
TRX01109,2026-06-20,Malang,Home Appliances,2-Door Refrigerator,1570000,3,4710000,Debit Card,F,36.0,3.0,Regular,1034000
TRX01689,2026-06-20,Bandung,Home Appliances,Electric Fan,3564000,2,7128000,Cash,M,36.0,5.0,Regular,1202000
TRX01874,2026-06-20,Bandung,Laptop,Laptop UltraSlim,11515000,3,34545000,Debit Card,M,40.0,4.0,Regular,1823000
TRX00936,2026-06-20,Jakarta,Laptop,Laptop X1,12868000,3,38604000,Debit Card,M,23.0,5.0,Regular,2502000
TRX00926,2026-06-21,Surabaya,Home Appliances,TV LED 32in,3041000,4,12164000,E-Wallet,F,19.0,5.0,Regular,1860000
TRX00383,2026-06-21,Surabaya,Smartphone,Smartphone NovaLite,3307000,5,16535000,E-Wallet,M,38.0,,Regular,1727000
TRX00763,2026-06-21,Bandung,Laptop,Laptop UltraSlim,9500000,2,19000000,Debit Card,M,27.0,5.0,Regular,2633000
TRX00949,2026-06-21,Malang,Laptop,Laptop A14,9267000,1,9267000,Credit Card,F,41.0,4.0,Regular,2025000
TRX00640,2026-06-21,Jakarta,Laptop,Laptop ProBook,13568000,1,13568000,Debit Card,F,50.0,3.0,Regular,1454000
TRX00571,2026-06-21,Surabaya,Smartphone,Smartphone Air,5381000,4,21524000,E-Wallet,F,53.0,4.0,Regular,1210000
TRX02054,2026-06-21,Malang,Accessories,Powerbank 10000mAh,451000,1,451000,E-Wallet,M,41.0,,Regular,2095000
TRX00965,2026-06-21,Surabaya,Accessories,Wireless Mouse,429000,3,1287000,Credit Card,F,50.0,5.0,Regular,2994000
TRX02028,2026-06-21,Malang,Home Appliances,Electric Fan,3819000,4,15276000,Debit Card,M,40.0,2.0,Regular,1030000
TRX00694,2026-06-21,Jakarta,Smartphone,Smartphone MaxEdge,5544000,4,22176000,Credit Card,M,42.0,1.0,Regular,1599000
TRX01727,2026-06-21,Surabaya,Smartphone,Smartphone Z5,5783000,1,5783000,Credit Card,M,25.0,5.0,Regular,2569000
TRX01421,2026-06-21,Malang,Smartphone,Smartphone NovaLite,4862000,4,19448000,Debit Card,M,28.0,1.0,Regular,2794000
TRX00293,2026-06-22,Malang,Accessories,Powerbank 10000mAh,394000,2,788000,E-Wallet,F,23.0,4.0,Regular,2043000
TRX01269,2026-06-22,Surabaya,Smartphone,Smartphone Air,5458000,2,10916000,E-Wallet,F,42.0,,Regular,2140000
TRX02165,2026-06-22,Surabaya,Laptop,Laptop A14,10694000,2,21388000,Debit Card,F,28.0,2.0,Regular,1531000
TRX01440,2026-06-22,Surabaya,Accessories,Powerbank 10000mAh,236000,3,708000,E-Wallet,F,22.0,5.0,Regular,467000
TRX00776,2026-06-22,Jakarta,Smartphone,Smartphone Z5,4237000,4,16948000,Credit Card,M,,5.0,Regular,1363000
TRX01934,2026-06-22,Malang,Smartphone,Smartphone Air,1599000,3,4797000,E-Wallet,M,24.0,5.0,Regular,2421000
TRX01295,2026-06-22,Surabaya,Laptop,Laptop A14,10996000,5,54980000,Debit Card,M,29.0,5.0,Regular,2936000
TRX01784,2026-06-22,Surabaya,Laptop,Laptop ProBook,5757000,3,17271000,Cash,M,29.0,4.0,Regular,2917000
TRX01930,2026-06-22,Surabaya,Laptop,Laptop ProBook,8184000,3,24552000,E-Wallet,M,22.0,5.0,Regular,433000
TRX01832,2026-06-22,Malang,Laptop,Laptop A14,12828000,2,25656000,Cash,F,44.0,4.0,Regular,2896000
TRX00448,2026-06-22,Jakarta,Home Appliances,TV LED 32in,4908000,3,14724000,Cash,M,21.0,,Regular,222000
TRX00671,2026-06-22,Surabaya,Home Appliances,TV LED 32in,1003000,4,4012000,E-Wallet,F,45.0,4.0,Regular,230000
TRX02122,2026-06-22,Jakarta,Smartphone,Smartphone NovaLite,7038000,1,7038000,Credit Card,M,36.0,5.0,Regular,2349000
TRX00340,2026-06-22,Bandung,Smartphone,Smartphone NovaLite,4345000,4,17380000,E-Wallet,M,47.0,2.0,Regular,1318000
TRX01083,2026-06-23,Jakarta,Laptop,Laptop X1,11034000,1,11034000,Credit Card,F,35.0,4.0,Regular,367000
TRX01054,2026-06-23,Jakarta,Laptop,Laptop A14,12637000,1,12637000,Debit Card,F,23.0,4.0,Regular,826000
TRX02117,2026-06-23,Surabaya,Laptop,Laptop A14,13662000,1,13662000,Credit Card,M,,5.0,Regular,1958000
TRX00684,2026-06-23,Malang,Laptop,Laptop X1,14844000,3,44532000,E-Wallet,M,35.0,3.0,Regular,2187000
TRX00515,2026-06-23,Jakarta,Smartphone,Smartphone NovaLite,4140000,1,4140000,Cash,M,39.0,4.0,Regular,2649000
TRX00649,2026-06-23,Surabaya,Home Appliances,TV LED 32in,4922000,5,24610000,E-Wallet,F,31.0,5.0,Regular,573000
TRX01939,2026-06-23,Malang,Smartphone,Smartphone Z5,6949000,5,34745000,Cash,F,42.0,4.0,Regular,1066000
TRX01448,2026-06-23,Malang,Accessories,Wireless Mouse,375000,2,750000,E-Wallet,M,34.0,5.0,Regular,2511000
TRX00274,2026-06-23,Jakarta,Smartphone,Smartphone Z5,6683000,5,33415000,Debit Card,M,,3.0,Regular,1231000
TRX01376,2026-06-23,Malang,Laptop,Laptop ProBook,11458000,5,57290000,Cash,F,30.0,4.0,Regular,1914000
TRX00451,2026-06-23,Malang,Laptop,Laptop ProBook,9339000,1,9339000,E-Wallet,F,23.0,2.0,Regular,628000
TRX00751,2026-06-23,Malang,Home Appliances,2-Door Refrigerator,3494000,1,3494000,Cash,M,27.0,4.0,Regular,434000
TRX00195,2026-06-23,Surabaya,Laptop,Laptop X1,13197000,2,26394000,E-Wallet,M,39.0,4.0,Regular,1501000
TRX00683,2026-06-23,Malang,Smartphone,Smartphone MaxEdge,3927000,1,3927000,Cash,F,29.0,4.0,Regular,2224000
TRX01810,2026-06-23,Surabaya,Accessories,Wireless Mouse,108000,3,324000,Credit Card,F,53.0,4.0,Regular,1677000
TRX01700,2026-06-24,Jakarta,Accessories,Phone Case,60000,4,240000,Credit Card,M,30.0,1.0,Regular,571000
TRX01210,2026-06-24,Bandung,Smartphone,Smartphone Z5,7937000,4,31748000,Credit Card,F,,4.0,Regular,2925000
TRX02143,2026-06-24,Bandung,Accessories,Wireless Mouse,434000,2,868000,Cash,M,37.0,2.0,Regular,1809000
TRX00200,2026-06-24,Surabaya,Home Appliances,TV LED 32in,2773000,3,8319000,Debit Card,F,31.0,4.0,Regular,2860000
TRX00466,2026-06-24,Surabaya,Accessories,Bluetooth Earphones,385000,5,1925000,Credit Card,M,18.0,5.0,Regular,1904000
TRX00853,2026-06-24,Jakarta,Smartphone,Smartphone MaxEdge,2981000,3,8943000,E-Wallet,F,40.0,5.0,Regular,742000
TRX00999,2026-06-24,Malang,Smartphone,Smartphone Z5,6505000,4,26020000,Credit Card,M,25.0,5.0,Regular,1615000
TRX00337,2026-06-24,Malang,Accessories,Phone Case,309000,5,1545000,Debit Card,F,35.0,4.0,Regular,1998000
TRX01369,2026-06-24,Surabaya,Home Appliances,Rice Cooker,1479000,4,5916000,Cash,M,37.0,5.0,Regular,1114000
TRX01223,2026-06-24,Surabaya,Accessories,Powerbank 10000mAh,401000,3,1203000,E-Wallet,M,42.0,4.0,Regular,1233000
TRX01377,2026-06-24,Malang,Laptop,Laptop ProBook,5888000,2,11776000,E-Wallet,M,46.0,4.0,Regular,742000
TRX01243,2026-06-24,Jakarta,Home Appliances,TV LED 32in,1534000,5,7670000,Debit Card,M,22.0,4.0,Regular,616000
TRX00503,2026-06-24,Jakarta,Smartphone,Smartphone Air,6822000,2,13644000,Credit Card,F,45.0,4.0,Regular,2284000
TRX01955,2026-06-25,Jakarta,Accessories,Powerbank 10000mAh,275000,2,550000,Debit Card,F,30.0,4.0,Regular,962000
TRX01226,2026-06-25,Bandung,Smartphone,Smartphone Z5,2188000,4,8752000,Debit Card,F,26.0,,Regular,409000
TRX00861,2026-06-25,Jakarta,Smartphone,Smartphone MaxEdge,3337000,2,6674000,E-Wallet,M,18.0,5.0,Regular,2804000
TRX01567,2026-06-25,Bandung,Smartphone,Smartphone NovaLite,3267000,2,6534000,Debit Card,F,43.0,4.0,Regular,1630000
TRX01233,2026-06-25,Jakarta,Accessories,Bluetooth Earphones,481000,1,481000,E-Wallet,F,,5.0,Regular,1351000
TRX00046,2026-06-25,Surabaya,Accessories,Bluetooth Earphones,397000,1,397000,Debit Card,F,35.0,5.0,Regular,2047000
TRX00404,2026-06-25,Surabaya,Accessories,Phone Case,195000,4,780000,Credit Card,M,34.0,4.0,Regular,1146000
TRX00797,2026-06-25,Jakarta,Smartphone,Smartphone MaxEdge,2643000,2,5286000,Cash,M,36.0,4.0,Regular,2346000
TRX00064,2026-06-25,Malang,Smartphone,Smartphone NovaLite,4938000,3,14814000,E-Wallet,F,35.0,4.0,Regular,2434000
TRX00355,2026-06-25,Surabaya,Smartphone,Smartphone MaxEdge,5101000,2,10202000,Credit Card,F,43.0,4.0,Regular,2015000
TRX00959,2026-06-25,Malang,Home Appliances,Rice Cooker,2760000,2,5520000,Cash,F,38.0,4.0,Regular,834000
TRX00208,2026-06-25,Jakarta,Accessories,Phone Case,201000,4,804000,Debit Card,F,24.0,,Regular,515000
TRX00417,2026-06-25,Malang,Accessories,Phone Case,170000,3,510000,E-Wallet,M,38.0,3.0,Regular,2858000
TRX00609,2026-06-25,Bandung,Smartphone,Smartphone Air,6175000,5,30875000,E-Wallet,F,20.0,,Regular,1988000
TRX02132,2026-06-26,Malang,Smartphone,Smartphone NovaLite,1972000,3,5916000,E-Wallet,M,18.0,3.0,Regular,2906000
TRX00012,2026-06-26,Surabaya,Home Appliances,2-Door Refrigerator,3406000,1,3406000,E-Wallet,F,40.0,3.0,Regular,2950000
TRX01649,2026-06-26,Surabaya,Accessories,Wireless Mouse,121000,3,363000,E-Wallet,F,47.0,4.0,Regular,733000
TRX01797,2026-06-26,Bandung,Accessories,Bluetooth Earphones,400000,2,800000,E-Wallet,F,32.0,4.0,Regular,1424000
TRX00441,2026-06-26,Jakarta,Laptop,Laptop X1,10663000,3,31989000,E-Wallet,M,37.0,3.0,Regular,1280000
TRX00947,2026-06-26,Surabaya,Home Appliances,Rice Cooker,1839000,4,7356000,Credit Card,M,38.0,5.0,Regular,2250000
TRX01475,2026-06-26,Surabaya,Laptop,Laptop ProBook,8537000,2,17074000,E-Wallet,M,32.0,3.0,Regular,899000
TRX00325,2026-06-26,Surabaya,Accessories,Powerbank 10000mAh,383000,2,766000,E-Wallet,M,35.0,4.0,Regular,355000
TRX01250,2026-06-27,Malang,Smartphone,Smartphone Z5,3615000,5,18075000,Debit Card,F,35.0,4.0,Regular,1300000
TRX00141,2026-06-27,Bandung,Smartphone,Smartphone NovaLite,4423000,1,4423000,Credit Card,M,34.0,5.0,Regular,1155000
TRX01746,2026-06-27,Surabaya,Home Appliances,2-Door Refrigerator,1332000,2,2664000,E-Wallet,M,31.0,4.0,Regular,1868000
TRX01676,2026-06-27,Surabaya,Smartphone,Smartphone Z5,2892000,4,11568000,Credit Card,F,32.0,5.0,Regular,2516000
TRX00894,2026-06-27,Malang,Accessories,Bluetooth Earphones,282000,1,282000,Cash,F,28.0,4.0,Regular,2907000
TRX01198,2026-06-27,Malang,Smartphone,Smartphone Air,2521000,1,2521000,E-Wallet,F,42.0,5.0,Regular,1921000
TRX00914,2026-06-27,Surabaya,Laptop,Laptop UltraSlim,6528000,5,32640000,Credit Card,M,31.0,5.0,Regular,1947000
TRX01381,2026-06-27,Surabaya,Home Appliances,Rice Cooker,1137000,5,5685000,Cash,F,34.0,2.0,Regular,443000
TRX02170,2026-06-27,Malang,Laptop,Laptop ProBook,7583000,1,7583000,Credit Card,F,37.0,5.0,Regular,1048000
TRX00594,2026-06-27,Jakarta,Smartphone,Smartphone NovaLite,4693000,3,14079000,E-Wallet,F,24.0,4.0,Regular,2683000
TRX01830,2026-06-27,Jakarta,Home Appliances,2-Door Refrigerator,5621000,4,22484000,E-Wallet,M,36.0,4.0,Regular,1773000
TRX00851,2026-06-27,Bandung,Laptop,Laptop X1,8451000,2,16902000,E-Wallet,F,36.0,4.0,Regular,1282000
TRX01246,2026-06-28,Malang,Smartphone,Smartphone Z5,5452000,2,10904000,Debit Card,F,18.0,,Regular,2809000
TRX01393,2026-06-28,Malang,Accessories,Wireless Mouse,386000,5,1930000,E-Wallet,F,38.0,5.0,Regular,1745000
TRX01457,2026-06-28,Malang,Smartphone,Smartphone NovaLite,4149000,5,20745000,E-Wallet,F,43.0,4.0,Regular,1831000
TRX01828,2026-06-28,Surabaya,Laptop,Laptop A14,7954000,5,39770000,E-Wallet,F,56.0,4.0,Regular,2035000
TRX01228,2026-06-28,Malang,Accessories,Wireless Mouse,98000,5,490000,E-Wallet,F,40.0,4.0,Regular,470000
TRX02039,2026-06-28,Jakarta,Accessories,Bluetooth Earphones,338000,3,1014000,E-Wallet,F,40.0,4.0,Regular,1758000
TRX02035,2026-06-28,Jakarta,Smartphone,Smartphone NovaLite,5322000,5,26610000,E-Wallet,F,24.0,4.0,Regular,2657000
TRX01747,2026-06-28,Malang,Laptop,Laptop ProBook,13510000,3,40530000,E-Wallet,M,21.0,,Regular,824000
TRX01707,2026-06-28,Surabaya,Accessories,Phone Case,463000,3,1389000,Debit Card,F,34.0,5.0,Regular,1259000
TRX00555,2026-06-28,Bandung,Accessories,Phone Case,176000,4,704000,Credit Card,F,24.0,5.0,Regular,1375000
TRX01570,2026-06-28,Surabaya,Accessories,Bluetooth Earphones,227000,3,681000,Credit Card,M,30.0,4.0,Regular,803000
TRX01203,2026-06-28,Surabaya,Accessories,Bluetooth Earphones,142000,5,710000,Credit Card,F,31.0,,Regular,927000
TRX01962,2026-06-28,Surabaya,Smartphone,Smartphone Z5,3605000,1,3605000,Debit Card,M,28.0,4.0,Regular,1459000
TRX00772,2026-06-28,Surabaya,Accessories,Phone Case,146000,5,730000,Debit Card,F,,5.0,Regular,2775000
TRX00145,2026-06-29,Surabaya,Home Appliances,Electric Fan,5157000,5,25785000,Credit Card,F,23.0,3.0,Regular,2132000
TRX01998,2026-06-29,Surabaya,Laptop,Laptop X1,9204000,3,27612000,Cash,M,27.0,,Regular,466000
TRX00356,2026-06-29,Malang,Laptop,Laptop ProBook,7530000,2,15060000,E-Wallet,F,39.0,5.0,Regular,610000
TRX01088,2026-06-29,Surabaya,Laptop,Laptop UltraSlim,6584000,5,32920000,E-Wallet,F,37.0,4.0,Regular,971000
TRX01082,2026-06-29,Bandung,Smartphone,Smartphone NovaLite,4112000,4,16448000,Debit Card,M,18.0,4.0,Regular,1513000
TRX00347,2026-06-29,Bandung,Smartphone,Smartphone Z5,5626000,2,11252000,E-Wallet,M,46.0,4.0,Regular,2938000
TRX01620,2026-06-29,Surabaya,Smartphone,Smartphone MaxEdge,2487000,1,2487000,Credit Card,F,,5.0,Regular,2556000
TRX02046,2026-06-29,Jakarta,Laptop,Laptop X1,14896000,5,74480000,E-Wallet,F,26.0,4.0,Regular,1012000
TRX01626,2026-06-29,Jakarta,Smartphone,Smartphone Z5,2916000,5,14580000,Debit Card,F,26.0,3.0,Regular,511000
TRX00265,2026-06-29,Surabaya,Home Appliances,TV LED 32in,2460000,5,12300000,Debit Card,F,49.0,4.0,Regular,822000
